ID	Name	Formula	Compartment	CompartmentName	Boundary	LigandCompound	MetaCyc	ModelSeed	ChEBI
M_r484	L-O-phosphoserine		C_1	Cytoplasm	false				
M_r174	L-ornithine		C_3	External	true				
M_r266	L-ornithine		C_3	External	true				
M_r1207	L-ornithine		C_1	Cytoplasm	false				
M_r1208	L-ornithine		C_2	Extracellular	false				
M_r1209	L-pantoate		C_1	Cytoplasm	false				
M_r154	L-phenylalanine		C_3	External	true				
M_r255	L-phenylalanine		C_3	External	true				
M_r338	L-phenylalanine		C_2	Extracellular	false				
M_r1210	L-phenylalanine		C_1	Cytoplasm	false				
M_r76	L-phenylalanyl-tRNAphe		C_1	Cytoplasm	false				
M_r155	L-proline		C_3	External	true				
M_r256	L-proline		C_3	External	true				
M_r1211	L-proline		C_1	Cytoplasm	false				
M_r1212	L-proline		C_2	Extracellular	false				
M_r77	L-prolyl-tRNApro		C_1	Cytoplasm	false				
M_r156	L-serine		C_3	External	true				
M_r258	L-serine		C_3	External	true				
M_r1213	L-serine		C_1	Cytoplasm	false				
M_r1215	L-serine		C_2	Extracellular	false				
M_r80	L-seryl-tRNAsec		C_1	Cytoplasm	false				
M_r78	L-seryl-tRNAser		C_1	Cytoplasm	false				
M_r158	L-threonine		C_3	External	true				
M_r259	L-threonine		C_3	External	true				
M_r339	L-threonine		C_2	Extracellular	false				
M_r1216	L-threonine		C_1	Cytoplasm	false				
M_r81	L-threonyl-tRNAthr		C_1	Cytoplasm	false				
M_r337	L-tryptophan		C_2	Extracellular	false				
M_r345	L-tryptophan		C_3	External	true				
M_r347	L-tryptophan		C_3	External	true				
M_r1217	L-tryptophan		C_1	Cytoplasm	false				
M_r82	L-tryptophanyl-tRNAtrp		C_1	Cytoplasm	false				
M_r159	L-tyrosine		C_3	External	true				
M_r260	L-tyrosine		C_3	External	true				
M_r331	L-tyrosine		C_2	Extracellular	false				
M_r1218	L-tyrosine		C_1	Cytoplasm	false				
M_r83	L-tyrosyl-tRNAtyr		C_1	Cytoplasm	false				
M_r160	L-valine		C_3	External	true				
M_r261	L-valine		C_3	External	true				
M_r333	L-valine		C_2	Extracellular	false				
M_r1219	L-valine		C_1	Cytoplasm	false				
M_r84	L-valyl-tRNAval		C_1	Cytoplasm	false				
M_r152	malate		C_3	External	true				
M_r253	malate		C_3	External	true				
M_r303	malate		C_2	Extracellular	false				
M_r1220	malate		C_1	Cytoplasm	false				
M_r1222	maleate		C_1	Cytoplasm	false				
M_r162	malonate		C_3	External	true				
M_r262	malonate		C_3	External	true				
M_r1223	malonate		C_1	Cytoplasm	false				
M_r1226	malonate		C_2	Extracellular	false				
M_r1224	malonate semialdehyde		C_1	Cytoplasm	false				
M_r58	malonylACP		C_1	Cytoplasm	false				
M_r1227	malonyl-CoA		C_1	Cytoplasm	false				
M_r165	maltose		C_3	External	true				
M_r305	maltose		C_2	Extracellular	false				
M_r1231	maltose		C_1	Cytoplasm	false				
M_r1232	maltotetraose		C_1	Cytoplasm	false				
M_r1233	maltotriose		C_1	Cytoplasm	false				
M_r117	mannitol		C_3	External	true				
M_r222	mannitol		C_3	External	true				
M_r289	mannitol		C_2	Extracellular	false				
M_r1235	mannitol		C_1	Cytoplasm	false				
M_r118	mannose		C_3	External	true				
M_r291	mannose		C_2	Extracellular	false				
M_r1237	mannose		C_1	Cytoplasm	false				
M_r1238	mannose-6-phosphate		C_1	Cytoplasm	false				
M_r1239	mannuronate		C_1	Cytoplasm	false				
M_r1243	meso-diaminopimelate		C_1	Cytoplasm	false				
M_r313	methanesulfonate		C_1	Cytoplasm	false				
M_r314	methanesulfonate		C_2	Extracellular	false				
M_r315	methanesulfonate		C_3	External	true				
M_r1244	methanethiol		C_1	Cytoplasm	false				
M_r1246	methionol		C_1	Cytoplasm	false				
M_r1248	methionyl peptide		C_1	Cytoplasm	false				
M_r1249	methylacrylyl-CoA		C_1	Cytoplasm	false				
M_r1250	methylglyoxal		C_1	Cytoplasm	false				
M_r1251	methylisocitrate		C_1	Cytoplasm	false				
M_r1252	methylmalonate-semialdehyde		C_1	Cytoplasm	false				
M_r161	Mg2+		C_3	External	true				
M_r1254	Mg2+		C_1	Cytoplasm	false				
M_r1255	Mg2+		C_2	Extracellular	false				
M_r1256	Mg-protoporphyrin		C_1	Cytoplasm	false				
M_r166	Mn2+		C_3	External	true				
M_r306	Mn2+		C_1	Cytoplasm	false				
M_r307	Mn2+		C_2	Extracellular	false				
M_r167	Mo2+		C_3	External	true				
M_r1261	Mo2+		C_1	Cytoplasm	false				
M_r1262	Mo2+		C_2	Extracellular	false				
M_r1263	molybdopterin		C_1	Cytoplasm	false				
M_r1264	molybdopterin guanine dinucleotide		C_1	Cytoplasm	false				
M_r1266	morphine		C_1	Cytoplasm	false				
M_r1267	morphinone		C_1	Cytoplasm	false				
M_r1270	myo-inositol		C_1	Cytoplasm	false				
M_r59	myristoylACP		C_1	Cytoplasm	false				
M_r1273	N-(5'-phosphoribosyl)-anthranilate		C_1	Cytoplasm	false				
M_r1274	N10-formyl-THF		C_1	Cytoplasm	false				
M_r1276	N2-succinylglutamate		C_1	Cytoplasm	false				
M_r1277	N2-succinyl-L-arginine		C_1	Cytoplasm	false				
M_r1278	N2-succinyl-L-glutamate 5-semialdehyde		C_1	Cytoplasm	false				
M_r1279	N2-succinyl-L-ornithine		C_1	Cytoplasm	false				
M_r1281	N5-carboxyaminoimidazole ribonucleotide		C_1	Cytoplasm	false				
M_r169	Na+		C_3	External	true				
M_r264	Na+		C_3	External	true				
M_r1284	Na+		C_1	Cytoplasm	true				
M_r1285	Na+		C_2	Extracellular	true				
M_r1286	N-acetyl-4-aminobutanal		C_1	Cytoplasm	false				
M_r1287	N-acetyl-4-aminobutyrate		C_1	Cytoplasm	false				
M_r1288	N-acetyl-D-glucosamine-6-phosphate		C_1	Cytoplasm	false				
M_r1289	N-acetyl-glucosamine-1-phosphate		C_1	Cytoplasm	false				
M_r1290	N-acetylglutamyl-phosphate		C_1	Cytoplasm	false				
M_r1292	N-acetyl-L-citrulline		C_1	Cytoplasm	false				
M_r1293	N-acetyl-L-glutamate		C_1	Cytoplasm	false				
M_r1294	N-acetyl-L-glutamate 5-semialdehyde		C_1	Cytoplasm	false				
M_r1295	N-acetyl-L-ornithine		C_1	Cytoplasm	false				
M_r1299	NAD+		C_1	Cytoplasm	false				
M_r1300	NADH		C_1	Cytoplasm	false				
M_r1301	NADP+		C_1	Cytoplasm	false				
M_r1303	NADPH		C_1	Cytoplasm	false				
M_r1304	N-carbamoyl-L-aspartate		C_1	Cytoplasm	false				
M_r1305	N-formimino-L-glutamate		C_1	Cytoplasm	false				
M_r1306	N-formyl-L-glutamate		C_1	Cytoplasm	false				
M_r461	N-formyl-L-methionyl-tRNAfmet		C_1	Cytoplasm	false				
M_r1307	NH(4)OH		C_1	Cytoplasm	false				
M_r1311	nicotinamide		C_1	Cytoplasm	false				
M_r170	nicotinamide mononucleotide		C_3	External	true				
M_r265	nicotinamide mononucleotide		C_3	External	true				
M_r1312	nicotinamide mononucleotide		C_1	Cytoplasm	false				
M_r1315	nicotinamide mononucleotide		C_2	Extracellular	false				
M_r1316	nicotinamide riboside		C_1	Cytoplasm	false				
M_r1317	nicotinate		C_1	Cytoplasm	false				
M_r1318	nicotinate nucleotide		C_1	Cytoplasm	false				
M_r1319	nitric oxide		C_1	Cytoplasm	false				
M_r172	nitrite		C_3	External	true				
M_r308	nitrite		C_2	Extracellular	false				
M_r1320	nitrite		C_1	Cytoplasm	false				
M_r1322	NMNH		C_1	Cytoplasm	false				
M_r171	NO3-		C_3	External	true				
M_r1323	NO3-		C_1	Cytoplasm	false				
M_r1324	NO3-		C_2	Extracellular	false				
M_r1326	nonaprenyl-4-hydroxybenzoate		C_1	Cytoplasm	false				
M_r1327	N-succinyl-2-amino-6-ketopimelate		C_1	Cytoplasm	false				
M_r1328	N-succinyl-L,L-2,6-diaminopimelate		C_1	Cytoplasm	false				
M_r173	O2		C_3	External	true				
M_r309	O2		C_2	Extracellular	false				
M_r1330	O2		C_1	Cytoplasm	false				
M_r1331	O2-		C_1	Cytoplasm	false				
M_r1332	O-acetyl-L-homoserine		C_1	Cytoplasm	false				
M_r1333	O-acetyl-L-serine		C_1	Cytoplasm	false				
M_r10	trans-Oct-2-enoyl-CoA		C_1	Cytoplasm	false				
M_r406	Octanoyl-ACP (n-C8:0ACP)		C_1	Cytoplasm	false				
M_r352	Octadecanoyl-ACP (n-C18:0ACP)		C_1	Cytoplasm	false				
M_r1334	octane		C_1	Cytoplasm	false				
M_r1335	octanoate		C_1	Cytoplasm	false				
M_r1337	octanol		C_1	Cytoplasm	false				
M_r1338	octanoyl-CoA		C_1	Cytoplasm	false				
M_r1339	octaprenyl diphosphate		C_1	Cytoplasm	false				
M_r354	cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)		C_1	Cytoplasm	false				
M_r1341	oligopeptide		C_1	Cytoplasm	false				
M_r1342	oligopeptide		C_2	Extracellular	false				
M_r1343	O-phospho-L-homoserine		C_1	Cytoplasm	false				
M_r1344	orotate		C_1	Cytoplasm	false				
M_r1345	orotidine-5'-phosphate		C_1	Cytoplasm	false				
M_r1346	O-succinyl-L-homoserine		C_1	Cytoplasm	false				
M_r1348	O-ureidohomoserine		C_1	Cytoplasm	false				
M_r1349	oxaloacetate		C_1	Cytoplasm	false				
M_r112	1,2-didodecanoyl-sn-glycerol 3-phosphate		C_1	Cytoplasm	false				
M_r223	1,2-dihexadecanoyl-sn-glycerol 3-phosphate		C_1	Cytoplasm	false				
M_r334	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate		C_1	Cytoplasm	false				
M_r359	1,2-dioctadecanoyl-sn-glycerol 3-phosphate		C_1	Cytoplasm	false				
M_r368	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate		C_1	Cytoplasm	false				
M_r323	Palmitoyl-ACP (n-C16:0ACP)		C_1	Cytoplasm	false				
M_r1352	p-aminobenzoate		C_1	Cytoplasm	false				
M_r1353	pantetheine 4'-phosphate		C_1	Cytoplasm	false				
M_r1354	pantothenate		C_1	Cytoplasm	false				
M_r379	phosphatidylethanolamine (didodecanoyl, n-C12:0)		C_1	Cytoplasm	false				
M_r390	phosphatidylethanolamine (dihexadecanoyl, n-C16:0)		C_1	Cytoplasm	false				
M_r401	phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)		C_1	Cytoplasm	false				
M_r2	phosphatidylethanolamine (dioctadecanoyl, n-C18:0)		C_1	Cytoplasm	false				
M_r13	phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)		C_1	Cytoplasm	false				
M_r326	pentanal		C_1	Cytoplasm	false				
M_r322	pentanesulfonate		C_1	Cytoplasm	false				
M_r324	pentanesulfonate		C_2	Extracellular	false				
M_r325	pentanesulfonate		C_3	External	true				
M_r348	Peptidoglycan subunit of P.putida KT2440		C_1	Cytoplasm	false				
M_r1358	peptidylproline (omega = 0)		C_1	Cytoplasm	false				
M_r1359	peptidylproline (omega = 180)		C_1	Cytoplasm	false				
M_r24	Phosphatidylglycerol (didodecanoyl, n-C12:0)		C_1	Cytoplasm	false				
M_r35	Phosphatidylglycerol (dihexadecanoyl, n-C16:0)		C_1	Cytoplasm	false				
M_r46	Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)		C_1	Cytoplasm	false				
M_r57	Phosphatidylglycerol (dioctadecanoyl, n-C18:0)		C_1	Cytoplasm	false				
M_r68	Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)		C_1	Cytoplasm	false				
M_r79	Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)		C_1	Cytoplasm	false				
M_r90	Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)		C_1	Cytoplasm	false				
M_r101	Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)		C_1	Cytoplasm	false				
M_r113	Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)		C_1	Cytoplasm	false				
M_r124	Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)		C_1	Cytoplasm	false				
M_r1360	phenylacetaldehyde		C_1	Cytoplasm	false				
M_r1361	phenylacetate		C_1	Cytoplasm	false				
M_r1363	phenylpyruvate		C_1	Cytoplasm	false				
M_r175	phosphate		C_3	External	true				
M_r1364	phosphate		C_1	Cytoplasm	false				
M_r1365	phosphate		C_2	Extracellular	false				
M_r1366	phosphoadenosine-5'-phosphosulfate		C_1	Cytoplasm	false				
M_r1367	phosphoenolpyruvate		C_1	Cytoplasm	false				
M_r176	phosphonate		C_3	External	true				
M_r1369	phosphonate		C_1	Cytoplasm	false				
M_r1370	phosphonate		C_2	Extracellular	false				
M_r1371	phosphoribosyl-AMP		C_1	Cytoplasm	false				
M_r1372	phosphoribosyl-ATP		C_1	Cytoplasm	false				
M_r1373	phosphoribosyl-formamido-carboxamide		C_1	Cytoplasm	false				
M_r1374	phosphoribosylformiminoAICAR-phosphate		C_1	Cytoplasm	false				
M_r1375	phosphoribulosylformimino-AICAR-P		C_1	Cytoplasm	false				
M_r92	p-hydroxybenzoate		C_3	External	true				
M_r198	p-hydroxybenzoate		C_3	External	true				
M_r1377	p-hydroxybenzoate		C_1	Cytoplasm	false				
M_r1378	p-hydroxybenzoate		C_2	Extracellular	false				
M_r1381	p-hydroxyphenylpyruvate		C_1	Cytoplasm	false				
M_r1382	pimeloyl-CoA		C_1	Cytoplasm	false				
M_r17	Palmitoyl-CoA (n-C16:0CoA)		C_1	Cytoplasm	false				
M_r1383	porphobilinogen		C_1	Cytoplasm	false				
M_r1384	Inorganic triphosphate		C_1	Cytoplasm	false				
M_r1385	precorrin-1		C_1	Cytoplasm	false				
M_r1386	precorrin-2		C_1	Cytoplasm	false				
M_r1387	precorrin-3A		C_1	Cytoplasm	false				
M_r1388	precorrin-3B		C_1	Cytoplasm	false				
M_r1389	precorrin-4		C_1	Cytoplasm	false				
M_r1391	precorrin-5		C_1	Cytoplasm	false				
M_r1392	precorrin-6x		C_1	Cytoplasm	false				
M_r1393	precorrin-6y		C_1	Cytoplasm	false				
M_r1394	precorrin-8x		C_1	Cytoplasm	false				
M_r1395	prephenate		C_1	Cytoplasm	false				
M_r1396	propionate		C_1	Cytoplasm	false				
M_r1397	propionyl-CoA		C_1	Cytoplasm	false				
M_r1398	protocatechuate		C_1	Cytoplasm	false				
M_r192	protoheme IX		C_3	External	true				
M_r274	protoheme IX		C_3	External	true				
M_r1399	protoheme IX		C_1	Cytoplasm	false				
M_r1400	protoheme IX		C_2	Extracellular	false				
M_r1402	protoporphyrin IX		C_1	Cytoplasm	false				
M_r1403	protoporphyrinogen IX		C_1	Cytoplasm	false				
M_r135	phosphatidylserine (didodecanoyl, n-C12:0)		C_1	Cytoplasm	false				
M_r146	phosphatidylserine (dihexadecanoyl, n-C16:0)		C_1	Cytoplasm	false				
M_r157	phosphatidylserine (dihexadec-9-enoyl, n-C16:1)		C_1	Cytoplasm	false				
M_r168	phosphatidylserine (dioctadecanoyl, n-C18:0)		C_1	Cytoplasm	false				
M_r179	phosphatidylserine (dioctadec-11-enoyl, n-C18:1)		C_1	Cytoplasm	false				
M_r1404	pseudouridine 5'-phosphate		C_1	Cytoplasm	false				
M_r39	pterin-4alpha-carbinolamine		C_1	Cytoplasm	false				
M_r177	putrescine		C_3	External	true				
M_r1405	putrescine		C_1	Cytoplasm	false				
M_r1406	putrescine		C_2	Extracellular	false				
M_r1407	pyridoxal		C_1	Cytoplasm	false				
M_r1408	pyridoxal 5'-phosphate		C_1	Cytoplasm	false				
M_r1409	pyridoxamine		C_1	Cytoplasm	false				
M_r1410	pyridoxamine 5'-phosphate		C_1	Cytoplasm	false				
M_r1411	pyridoxine		C_1	Cytoplasm	false				
M_r1413	pyridoxine-5'-phosphate		C_1	Cytoplasm	false				
M_r1414	pyrroline 5-carboxylate		C_1	Cytoplasm	false				
M_r1415	pyrroline-hydroxy-carboxylate		C_1	Cytoplasm	false				
M_r1416	pyruvate		C_1	Cytoplasm	false				
M_r1418	quinolinate		C_1	Cytoplasm	false				
M_r1425	R-4'-phosphopantothenoyl-L-cysteine		C_1	Cytoplasm	false				
M_r1427	riboflavin		C_1	Cytoplasm	false				
M_r1428	ribose-1-arsenate		C_1	Cytoplasm	false				
M_r1431	S		C_1	Cytoplasm	true				
M_r1432	S-2-methyl-butyryl-CoA		C_1	Cytoplasm	false				
M_r1433	S-adenosyl-4-methylthio-2-oxobutanoate		C_1	Cytoplasm	false				
M_r1434	S-adenosyl-L-homocysteine		C_1	Cytoplasm	false				
M_r1436	S-adenosyl-L-methionine		C_1	Cytoplasm	false				
M_r1437	S-allantoin		C_1	Cytoplasm	false				
M_r1438	sarcosine		C_1	Cytoplasm	false				
M_r1443	shikimate		C_1	Cytoplasm	false				
M_r1444	shikimate-3-phosphate		C_1	Cytoplasm	false				
M_r1447	siroheme		C_1	Cytoplasm	false				
M_r1448	sirohydrochlorin		C_1	Cytoplasm	false				
M_r1449	S-lactoyl-glutathione		C_1	Cytoplasm	false				
M_r1450	S-methyl-L-methionine		C_1	Cytoplasm	false				
M_r127	sn-glycerol-3-phosphate		C_3	External	true				
M_r229	sn-glycerol-3-phosphate		C_3	External	true				
M_r1452	sn-glycerol-3-phosphate		C_1	Cytoplasm	false				
M_r1453	sn-glycerol-3-phosphate		C_2	Extracellular	false				
M_r545	sorbose		C_1	Cytoplasm	false				
M_r178	spermidine		C_3	External	true				
M_r310	spermidine		C_2	Extracellular	false				
M_r1454	spermidine		C_1	Cytoplasm	false				
M_r180	succinate		C_3	External	true				
M_r267	succinate		C_3	External	true				
M_r311	succinate		C_2	Extracellular	false				
M_r1456	succinate		C_1	Cytoplasm	false				
M_r1458	succinate semialdehyde		C_1	Cytoplasm	false				
M_r1459	succinyl-CoA		C_1	Cytoplasm	false				
M_r1460	sucrose		C_1	Cytoplasm	false				
M_r181	sulfate		C_3	External	true				
M_r1461	sulfate		C_1	Cytoplasm	false				
M_r1462	sulfate		C_2	Extracellular	false				
M_r1463	sulfite		C_1	Cytoplasm	false				
M_r377	trans-3-cis-11-vacceoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r378	trans-3-cis-5-dodecenoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r380	trans-3-cis-7-myristoleoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r381	trans-3-cis-9-palmitoleoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r1464	tartrate		C_1	Cytoplasm	false				
M_r1465	tartronate semialdehyde		C_1	Cytoplasm	false				
M_r182	taurine		C_3	External	true				
M_r269	taurine		C_3	External	true				
M_r1466	taurine		C_1	Cytoplasm	false				
M_r1467	taurine		C_2	Extracellular	false				
M_r15	trans-Tetradec-2-enoyl-CoA		C_1	Cytoplasm	false				
M_r16	Tetradecanoyl-CoA (n-C14:0CoA)		C_1	Cytoplasm	false				
M_r382	trans-Tetradec-2-enoyl-CoA		C_1	Cytoplasm	false				
M_r404	Tetradecanoyl-CoA (n-C14:0CoA)		C_1	Cytoplasm	false				
M_r1471	tetrahydrodipicolinate		C_1	Cytoplasm	false				
M_r1472	tetrahydrofolate		C_1	Cytoplasm	false				
M_r38	tetrahydromonapterin		C_1	Cytoplasm	false				
M_r1473	tetrahydropteroyltri-L-glutamate		C_1	Cytoplasm	false				
M_r384	trans-Hex-2-enoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r1476	thiamine diphosphate		C_1	Cytoplasm	false				
M_r1477	thiamine-phosphate		C_1	Cytoplasm	false				
M_r1478	thiocyanate		C_1	Cytoplasm	false				
M_r184	thiosulfate		C_3	External	true				
M_r1480	thiosulfate		C_1	Cytoplasm	false				
M_r1481	thiosulfate		C_2	Extracellular	false				
M_r1482	thymidine		C_1	Cytoplasm	false				
M_r1484	tiglyl-CoA		C_1	Cytoplasm	false				
M_r385	trans-Tetradec-2-enoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r386	trans-Oct-2-enoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r387	trans-octadec-2-enoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r388	trans-Hexadec-2-enoyl-[acyl-carrier protein]		C_1	Cytoplasm	false				
M_r1492	trans, trans-farnesyl diphosphate		C_1	Cytoplasm	false				
M_r1493	trans-aconitate		C_1	Cytoplasm	false				
M_r1487	trans-Delta2, cis-Delta4-decadienoyl-CoA		C_1	Cytoplasm	false				
M_r1488	trans-Delta2-decenoyl-ACP		C_1	Cytoplasm	false				
M_r1489	trans-Delta2-decenoyl-CoA		C_1	Cytoplasm	false				
M_r185	trehalose		C_3	External	true				
M_r1518	trehalose		C_2	Extracellular	false				
M_r1517	trehalose 6-phosphate		C_1	Cytoplasm	false				
M_r1494	tRNAala		C_1	Cytoplasm	false				
M_r1495	tRNAarg		C_1	Cytoplasm	false				
M_r1497	tRNAasp		C_1	Cytoplasm	false				
M_r1498	tRNAcys		C_1	Cytoplasm	false				
M_r1499	tRNAgln		C_1	Cytoplasm	false				
M_r1500	tRNAglu		C_1	Cytoplasm	false				
M_r462	tRNAgly		C_1	Cytoplasm	false				
M_r1503	tRNAhis		C_1	Cytoplasm	false				
M_r1504	tRNAile		C_1	Cytoplasm	false				
M_r1505	tRNAleu		C_1	Cytoplasm	false				
M_r1506	tRNAlys		C_1	Cytoplasm	false				
M_r1507	tRNAmet		C_1	Cytoplasm	false				
M_r1508	tRNAphe		C_1	Cytoplasm	false				
M_r1509	tRNApro		C_1	Cytoplasm	false				
M_r85	tRNAsec		C_1	Cytoplasm	false				
M_r1510	tRNAser		C_1	Cytoplasm	false				
M_r1511	tRNAthr		C_1	Cytoplasm	false				
M_r1513	tRNAtrp		C_1	Cytoplasm	false				
M_r1514	tRNAtyr		C_1	Cytoplasm	false				
M_r1515	tRNAval		C_1	Cytoplasm	false				
M_r30	tetradecanoate (n-C14:0)		C_2	Extracellular	false				
M_r183	tetradecanoate (n-C14:0)		C_3	External	true				
M_r270	tetradecanoate (n-C14:0)		C_3	External	true				
M_r344	tetradecanoate (n-C14:0)		C_1	Cytoplasm	false				
M_r361	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala		C_1	Cytoplasm	false				
M_r363	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine		C_1	Cytoplasm	false				
M_r1524	ubiquinol-8		C_1	Cytoplasm	false				
M_r1527	ubiquinone-8		C_1	Cytoplasm	false				
M_r1528	ubiquinone-9		C_1	Cytoplasm	false				
M_r1529	UDP		C_1	Cytoplasm	false				
M_r1530	UDP-2,3-bis(3-hydroxymyristoyl)glucosamine		C_1	Cytoplasm	false				
M_r1531	UDP-3-O-(3-hydroxymyristoyl)glucosamine		C_1	Cytoplasm	false				
M_r1532	UDP-3-O-(3-hydroxymyristoyl)-N-acetylglucosamine		C_1	Cytoplasm	false				
M_r415	UDP-D-glucose		C_1	Cytoplasm	false				
M_r417	UDP-galactose		C_1	Cytoplasm	false				
M_r418	UDP-GlcNAc-enolpyruvate		C_1	Cytoplasm	false				
M_r420	UDP-N-acetyl-D-glucosamine		C_1	Cytoplasm	false				
M_r421	UDP-N-acetyl-D-mannosamine		C_1	Cytoplasm	false				
M_r422	UDP-N-acetylmuramate		C_1	Cytoplasm	false				
M_r423	UDP-N-acetylmuramoyl-L-alanine		C_1	Cytoplasm	false				
M_r424	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate		C_1	Cytoplasm	false				
M_r428	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate		C_1	Cytoplasm	false				
M_r362	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine		C_1	Cytoplasm	false				
M_r429	UMP		C_1	Cytoplasm	false				
M_r430	undecaprenol		C_1	Cytoplasm	false				
M_r431	undecaprenyl diphosphate		C_1	Cytoplasm	false				
M_r435	undecaprenyl phosphate		C_1	Cytoplasm	false				
M_r186	uracil		C_3	External	true				
M_r438	uracil		C_1	Cytoplasm	false				
M_r439	uracil		C_2	Extracellular	false				
M_r440	urate		C_1	Cytoplasm	false				
M_r441	urea		C_1	Cytoplasm	false				
M_r442	urea-1-carboxylate		C_1	Cytoplasm	false				
M_r443	uridine		C_1	Cytoplasm	false				
M_r444	urocanate		C_1	Cytoplasm	false				
M_r445	uroporphyrinogen-III		C_1	Cytoplasm	false				
M_r446	UTP		C_1	Cytoplasm	false				
M_r193	xanthine		C_3	External	true				
M_r276	xanthine		C_3	External	true				
M_r450	xanthine		C_1	Cytoplasm	false				
M_r451	xanthine		C_2	Extracellular	false				
M_r452	xanthosine		C_1	Cytoplasm	false				
M_r453	xanthosine-5-phosphate		C_1	Cytoplasm	false				
M_r454	zeinoxanthin		C_1	Cytoplasm	false				
M_r194	Zn2+		C_3	External	true				
M_r456	Zn2+		C_1	Cytoplasm	false				
M_r457	Zn2+		C_2	Extracellular	false				